id,pv1,pv2,pv3,pv4,pv5,pv6,pv7,load1,load2,load3,load4,load5,load6,load7,wind1,wind2,wind3,wind4,wind5,wind6,wind7,w
1,0.014741624999999994,0.009172313,0.001225472,0.021442250000000003,0.023193000000000005,0.007095188,0.013064875,8788.851074,1640.1701660000003,18975.44727,1690.38477,2249.85303,26445.84106,31354.486819999995,0.413220875,0.21575487499999998,0.613756375,0.4075107500000001,0.8069879374999999,0.42870078125000005,0.43533481249999995,32
2,0.023345868,0.022073853,0.0094305,0.031395911764705874,0.041946309,0.012428852941176469,0.012125044117647062,7761.971859,1459.5402617205884,17177.881549117647,1492.229710882353,2061.7626088235297,24111.59776,27540.826451911766,0.11243886764705882,0.1938465588235294,0.6730097058823526,0.11950050000000007,0.16603122058823525,0.3799584264705883,0.5393833088235295,68
3,0.1450491898734177,0.10568681012658228,0.069938532,0.12326487341772151,0.1537950759493671,0.10701929113924052,0.15837102531645564,7615.214414240508,1423.6196830253161,16636.881910632914,1492.7770503797472,2032.3396172151906,23705.34084962026,27052.033363544306,0.067349646,0.10264607594936709,0.4610981898734178,0.10694091139240507,0.1846959911392406,0.22763141772151904,0.3244529493670886,79
4,0.14599519354838708,0.23438622580645158,0.080913323,0.25430235483870967,0.20452096774193548,0.067238387,0.10832196451612904,7660.1025075806465,1440.4092819677421,17156.546497096777,1513.7286067741938,2047.739833548387,23921.953011290327,26975.43012032258,0.45014364516129035,0.25691103225806444,0.6163358064516127,0.28039632258064506,0.5904561612903226,0.4584208709677419,0.5227266129032258,31
5,0.039070384,0.007902116,0.005637542,0.015894938356164384,0.017068993150684927,0.009445452,0.015741890410958907,7407.880638684929,1359.2280373904107,16472.869629383556,1425.6337428767124,1993.216625958904,23256.25563890412,26394.341509246573,0.1289943835616439,0.2185555136986301,0.4521048150684932,0.2363677123287671,0.4184222739726029,0.24423101369863012,0.4730572808219177,146
6,0.019805850000000007,0.031038087500000006,0.019566749999999997,0.032989613,0.037495324999999996,0.017951413,0.011518338749999999,7712.222625750001,1387.1284560625002,16797.844165125003,1459.4429213750007,2015.0637406249996,23938.218994249997,26380.40486,0.41880503749999987,0.14362796249999998,0.4579378750000001,0.12001097500000003,0.20775421250000006,0.5046929874999999,0.6948120875000001,80
7,0.019654619,0.008431505,0.004103978,0.014224924731182795,0.020750774,0.00818572,0.018158053763440853,7704.866812150535,1411.5129236881714,16798.86869989247,1446.2764181720431,2036.7693122580645,23822.471042903235,26270.77815741936,0.063773323,0.081527584,0.43680726881720433,0.057681484,0.1082191612903226,0.21357372043010758,0.22105352688172053,93
8,0.151490625,0.28915895833333327,0.2447316666666666,0.3318770833333333,0.34627399999999997,0.3079720000000001,0.2639892916666667,7370.766387958333,1345.1002247499998,15890.247029583334,1453.0472558333327,1942.3937887500003,23052.642161249998,25856.76946,0.43019554166666674,0.040526291666666665,0.30753970833333333,0.023658791666666665,0.077317,0.306108625,0.31702375,24
9,0.18571534615384616,0.38273009615384623,0.20488755769230765,0.3874121346153846,0.3974196346153848,0.21143025000000004,0.24119465384615385,7316.053776596153,1353.675532403846,15939.069599038456,1452.6603296153844,1951.732020769231,23288.34249519231,25816.04945230769,0.10012303846153847,0.087961712,0.5733128846153845,0.056130692,0.11942536538461535,0.30060884615384614,0.3422954807692308,52
10,0.11848864383561643,0.24802186301369863,0.20384505479452056,0.27343965753424665,0.2733941232876711,0.22897331506849303,0.17037806849315063,7319.890976150685,1343.9064423287673,16086.393527671236,1413.958918082192,1922.3787926027405,23375.473856575347,25722.844489178082,0.071582822,0.059634288,0.14937017808219183,0.054442288,0.099505219,0.10622601369863015,0.28087149315068494,73
11,0.033465682,0.024279788,0.012528507,0.021750541899441346,0.030391031843575417,0.027350987,0.040067122,7392.862938916193,1334.2309440670392,16142.32399519553,1403.005623966481,1949.9014593854752,23079.219783910605,25533.291590055855,0.054760598,0.075489832,0.11945822905027935,0.066731911,0.089357587,0.088664939,0.21247206145251404,179
12,0.033331793,0.021288568965517243,0.011082724137931033,0.036617327586206894,0.033152397,0.016313812,0.031949307,7377.524140431037,1313.2608305689657,15506.12112810345,1388.4029296551728,1968.5731539655173,22376.461716551727,25302.52408948276,0.16480789655172415,0.6144948965517241,0.6417150689655176,0.6380520517241379,0.8182164310344825,0.3119588103448276,0.4117853793103449,58
13,0.016204480000000004,0.0154177,0.00600636,0.02594882,0.03034644,0.012488319999999999,0.020594562,7129.644502000003,1349.7887158599997,16494.307578599994,1385.8566043999997,1875.303855,22523.378149599997,25258.22468,0.4751655200000001,0.05810254,0.46790573999999996,0.04370552,0.20747532000000002,0.35064532000000004,0.29819748,50
14,0.028776122950819678,0.016694443,0.012098451,0.016827066,0.023535049180327863,0.025069737704918035,0.035226484,7017.910486,1266.2705158196723,15765.649334180325,1319.8279730245895,1853.0588562295086,22765.466654098367,25132.20252409836,0.16845757377049178,0.16839140163934424,0.2384497950819672,0.3343448114754099,0.6529265819672135,0.19910880327868843,0.2078441967213114,122
15,0.049331124999999997,0.018293999999999998,0.009973357,0.026221,0.019660679,0.014082857142857145,0.019067571,6737.839412107145,1259.2836936071424,15651.236188750003,1248.4752844285715,1731.817694285715,21793.196742499997,25029.721872321432,0.1964180000000001,0.509654,0.6925284642857141,0.25422230357142855,0.27169580357142853,0.3627523571428572,0.4119583928571428,56
