t,Denmark,Estonia,Finland,Latvia,Lithuania,Sweden,Norway
16/01/2030 05:00,0,0,0,0,0,0.65532,0.76397
16/01/2030 06:00,0,0,0,0,0,0.659912,0.796799
16/01/2030 07:00,0,0,0,0,0,0.683237,0.818461
16/01/2030 08:00,0,0,0,0,0,0.707481,0.835588
16/01/2030 09:00,0,0,0,0,0,0.728358,0.83645
16/01/2030 10:00,0,0,0,0,0,0.735399,0.826294
16/01/2030 11:00,0,0,0,0,0,0.739439,0.820597
16/01/2030 12:00,0,0,0,0,0,0.739256,0.806693
16/01/2030 13:00,0,0,0,0,0,0.744521,0.797249
16/01/2030 14:00,0,0,0,0,0,0.751867,0.812277
16/01/2030 15:00,0,0,0,0,0,0.757132,0.834689
16/01/2030 16:00,0,0,0,0,0,0.756459,0.84968
16/01/2030 17:00,0,0,0,0,0,0.754255,0.843121
16/01/2030 18:00,0,0,0,0,0,0.741888,0.828505
16/01/2030 19:00,0,0,0,0,0,0.731419,0.808642
16/01/2030 20:00,0,0,0,0,0,0.733929,0.801447
16/01/2030 21:00,0,0,0,0,0,0.716175,0.776449
16/01/2030 22:00,0,0,0,0,0,0.694074,0.760259
16/01/2030 23:00,0,0,0,0,0,0.678829,0.734363
17/01/2030 00:00,0,0,0,0,0,0.653177,0.72728
17/01/2030 01:00,0,0,0,0,0,0.645035,0.726268
17/01/2030 02:00,0,0,0,0,0,0.643566,0.733576
17/01/2030 03:00,0,0,0,0,0,0.638484,0.732826
17/01/2030 04:00,0,0,0,0,0,0.645953,0.730915
17/01/2030 05:00,0,0,0,0,0,0.676197,0.735899
17/01/2030 06:00,0,0,0,0,0,0.681829,0.747405
17/01/2030 07:00,0,0,0,0,0,0.683605,0.784994
17/01/2030 08:00,0,0,0,0,0,0.684339,0.803958
17/01/2030 09:00,0,0,0,0,0,0.694012,0.817487
17/01/2030 10:00,0,0,0,0,0,0.695114,0.820185
17/01/2030 11:00,0,0,0,0,0,0.698788,0.818574
17/01/2030 12:00,0,0,0,0,0,0.701114,0.82071
17/01/2030 13:00,0,0,0,0,0,0.695849,0.818686
17/01/2030 14:00,0,0,0,0,0,0.714644,0.825132
17/01/2030 15:00,0,0,0,0,0,0.736684,0.827043
17/01/2030 16:00,0,0,0,0,0,0.732276,0.819398
17/01/2030 17:00,0,0,0,0,0,0.727685,0.820935
17/01/2030 18:00,0,0,0,0,0,0.727378,0.817749
17/01/2030 19:00,0,0,0,0,0,0.729276,0.798523
17/01/2030 20:00,0,0,0,0,0,0.72646,0.788929
17/01/2030 21:00,0,0,0,0,0,0.728909,0.786718
17/01/2030 22:00,0,0,0,0,0,0.720766,0.76708
17/01/2030 23:00,0,0,0,0,0,0.680176,0.749916
18/01/2030 00:00,0,0,0,0,0,0.670075,0.750028
18/01/2030 01:00,0,0,0,0,0,0.656422,0.745381
18/01/2030 02:00,0,0,0,0,0,0.662238,0.739272
18/01/2030 03:00,0,0,0,0,0,0.683544,0.744669
18/01/2030 04:00,0,0,0,0,0,0.717889,0.761683
18/01/2030 05:00,0,0,0,0,0,0.756765,0.805532
18/01/2030 06:00,0,0,0,0,0,0.768336,0.825994
18/01/2030 07:00,0,0,0,0,0,0.774091,0.838624
18/01/2030 08:00,0,0,0,0,0,0.77807,0.840535
18/01/2030 09:00,0,0,0,0,0,0.776662,0.842297
18/01/2030 10:00,0,0,0,0,0,0.78205,0.844545
18/01/2030 11:00,0,0,0,0,0,0.779172,0.838212
18/01/2030 12:00,0,0,0,0,0,0.771703,0.835626
18/01/2030 13:00,0,0,0,0,0,0.770173,0.832815
18/01/2030 14:00,0,0,0,0,0,0.769254,0.825919
18/01/2030 15:00,0,0,0,0,0,0.771397,0.831053
18/01/2030 16:00,0,0,0,0,0,0.77005,0.830679
18/01/2030 17:00,0,0,0,0,0,0.766683,0.815126
18/01/2030 18:00,0,0,0,0,0,0.765642,0.807218
18/01/2030 19:00,0,0,0,0,0,0.761112,0.790391
18/01/2030 20:00,0,0,0,0,0,0.75303,0.772814
18/01/2030 21:00,0,0,0,0,0,0.7114,0.743507
18/01/2030 22:00,0,0,0,0,0,0.609036,0.676873
18/01/2030 23:00,0,0,0,0,0,0.528346,0.667654
19/01/2030 00:00,0,0,0,0,0,0.504714,0.651726
19/01/2030 01:00,0,0,0,0,0,0.502082,0.636548
19/01/2030 02:00,0,0,0,0,0,0.501041,0.648803
19/01/2030 03:00,0,0,0,0,0,0.519836,0.661957
19/01/2030 04:00,0,0,0,0,0,0.551182,0.693175
19/01/2030 05:00,0,0,0,0,0,0.653484,0.744407
19/01/2030 06:00,0,0,0,0,0,0.74801,0.801934
19/01/2030 07:00,0,0,0,0,0,0.754683,0.823633
19/01/2030 08:00,0,0,0,0,0,0.753581,0.813926
19/01/2030 09:00,0,0,0,0,0,0.752418,0.83259
19/01/2030 10:00,0,0,0,0,0,0.765091,0.839373
19/01/2030 11:00,0,0,0,0,0,0.771764,0.840498
19/01/2030 12:00,0,0,0,0,0,0.767601,0.835588
